batch,gen_loss
131,54.8354454040527
132,50.1329574584961
133,56.4855575561523
134,50.2553787231445
135,53.4600563049316
136,55.0453071594238
137,53.1643180847168
138,55.0714721679688
139,50.3022346496582
140,55.7667770385742
141,51.3810272216797
142,53.2002792358398
143,49.8510551452637
144,54.2369270324707
145,46.9996109008789
146,54.2982025146484
147,52.0858612060547
148,56.8156929016113
149,53.1167526245117
150,54.8664855957031
151,51.5324478149414
152,53.3017272949219
153,54.2162017822266
154,55.5343933105469
155,50.4248199462891
156,56.1853294372559
157,55.7713279724121
158,54.5915412902832
159,42.6520729064941
160,56.6668090820312
161,54.7915458679199
162,56.217414855957
163,52.656307220459
164,53.7264595031738
165,54.7798728942871
166,56.3052749633789
167,52.8743858337402
168,51.1367111206055
169,50.3927307128906
170,53.4075508117676
171,57.279354095459
172,55.4789237976074
173,55.3183250427246
174,51.6727600097656
175,54.9209823608399
176,54.6394729614258
177,53.7446975708008
178,53.0045394897461
179,54.2902183532715
180,50.1452713012695
181,57.077033996582
182,56.8069076538086
183,51.422233581543
184,54.5668869018555
185,56.461051940918
186,51.2399940490723
187,52.7294082641602
188,56.3179168701172
189,55.5209007263184
190,52.5335807800293
191,57.2711791992188
192,51.4441070556641
193,52.9487075805664
194,55.2150650024414
195,57.0368804931641
196,57.4276924133301
197,54.5247268676758
198,51.3397827148438
199,51.9978637695313
200,55.064582824707
201,54.4983596801758
202,53.7159652709961
203,53.7890472412109
204,56.097785949707
205,57.2207717895508
206,56.5309600830078
207,55.7144927978516
208,55.0134010314941
209,52.4367942810059
210,55.2297096252441
211,57.3830413818359
212,57.5986824035645
213,58.1499938964844
214,52.8734588623047
215,55.4818458557129
216,49.6134986877441
217,54.0648422241211
218,55.3593482971191
219,56.5591773986816
220,56.3758926391602
221,42.899227142334
222,57.1928558349609
223,53.2951736450195
224,53.0252456665039
225,48.3914642333984
226,53.4479370117188
227,57.1454772949219
228,54.3287887573242
229,51.8876800537109
230,56.2509155273438
231,56.0800628662109
232,52.6783142089844
233,51.6064796447754
234,53.1369972229004
235,53.8429870605469
236,52.6634216308594
237,54.9292869567871
238,56.3042984008789
239,50.1285095214844
240,52.6873970031738
241,49.0388336181641
242,55.4299011230469
243,54.3933410644531
244,54.8341522216797
245,52.0822143554688
246,52.0230026245117
247,47.4013595581055
248,55.7167205810547
249,55.8485145568848
250,55.5583381652832
251,53.0967864990234
252,56.1676864624023
253,50.3102569580078
254,48.5835914611816
255,51.5699691772461
256,51.6267547607422
257,46.8365211486816
258,55.9568557739258
259,56.9055023193359
260,49.8917427062988
261,57.7300262451172
262,55.8833122253418
263,53.1578712463379
264,53.7520217895508
265,50.1736602783203
266,52.8560104370117
267,55.4286231994629
268,56.2499237060547
269,54.996452331543
270,54.518684387207
271,55.4024429321289
272,52.0108871459961
273,53.8214645385742
274,51.0907745361328
275,54.8382034301758
276,55.4522018432617
277,54.3885803222656
278,55.2829170227051
279,53.9595680236816
280,47.159782409668
281,54.9156646728516
282,48.3591194152832
283,53.0185470581055
284,55.6687126159668
285,52.8839874267578
286,51.8361015319824
287,53.6595802307129
288,54.3240623474121
289,56.6176528930664
290,57.2634124755859
291,50.9689826965332
292,52.7391357421875
293,55.4529571533203
294,55.5731086730957
295,53.0867691040039
296,54.2850341796875
297,54.9475059509277
298,54.0541915893555
299,56.7877807617188
300,50.5599937438965
301,52.3780212402344
302,51.6984176635742
303,54.0102653503418
304,55.8037376403809
305,54.4683074951172
306,52.765495300293
307,55.5208473205566
308,54.2355728149414
309,55.8555068969727
310,48.5125198364258
311,47.1912612915039
312,56.9793014526367
313,51.5452919006348
314,51.4465026855469
315,54.6778984069824
316,56.4393997192383
317,56.098087310791
318,56.9346466064453
319,47.3103523254395
320,54.1876029968262
321,51.2846984863281
322,51.5194549560547
323,54.4874038696289
324,55.3884086608887
325,53.1796188354492
326,54.2861671447754
327,55.2267761230469
328,52.9098167419434
329,54.9493255615234
330,56.3103408813477
331,55.2786712646484
332,52.5506362915039
333,55.0731010437012
334,53.1918640136719
335,51.5652542114258
336,56.0313491821289
337,56.2640571594238
338,55.7248840332031
339,55.0121841430664
340,48.7738647460938
341,50.5206909179688
342,51.229362487793
343,52.9741363525391
344,56.0511627197266
345,55.8535194396973
346,54.1315727233887
347,48.939266204834
348,52.9588470458984
349,55.36376953125
350,53.1442565917969
351,51.6115417480469
352,53.7067222595215
353,54.6701507568359
354,57.6350250244141
355,53.1600875854492
356,53.4761009216309
357,48.675407409668
358,48.9400672912598
359,50.4870529174805
360,51.973030090332
361,57.451831817627
362,49.3566818237305
363,53.1680946350098
364,53.2731056213379
365,55.2936325073242
366,56.105224609375
367,51.8123550415039
368,55.4739952087402
369,49.9069442749024
370,54.2560157775879
371,57.0821990966797
372,54.9553833007812
373,54.6619148254395
374,53.2664260864258
375,55.3022994995117
376,56.0456695556641
377,55.3312034606934
378,56.1147384643555
379,54.9906463623047
380,54.0971488952637
381,52.9679260253906
382,54.1021041870117
383,56.025821685791
384,54.4129028320313
385,52.8265533447266
386,54.4715957641602
387,52.9131011962891
388,54.9883193969727
389,56.8643684387207
390,51.6585388183594
391,57.1191558837891
392,53.0269165039063
393,55.2920188903809
394,55.3532562255859
395,55.471118927002
396,51.370735168457
397,53.0699920654297
398,53.6396179199219
399,55.9829292297363
400,54.1771774291992
401,50.2233352661133
402,57.4347839355469
403,50.6478729248047
404,55.0720901489258
405,54.4724502563477
406,58.3218383789063
407,53.1263580322266
408,55.6092376708984
409,57.4523468017578
410,43.2640533447266
411,57.1207656860352
412,55.8999214172363
413,55.3225250244141
414,55.6751556396484
415,52.4925079345703
416,55.3478660583496
417,55.4923057556152
418,54.271598815918
419,53.8198013305664
420,54.4838104248047
421,56.0092353820801
422,56.4362640380859
423,53.7875175476074
424,54.3398551940918
425,57.5335845947266
426,57.2678909301758
427,57.9699478149414
428,55.1498260498047
429,53.8786697387695
430,51.4261245727539
431,55.4598693847656
432,49.687198638916
433,46.3952865600586
434,51.1816177368164
435,48.1310195922852
436,55.8853721618652
437,53.9945068359375
438,56.7840881347656
439,54.9012222290039
440,54.2099189758301
441,49.8059158325195
442,55.7226753234863
443,55.0724945068359
444,47.1038780212402
445,51.4838409423828
446,53.9890480041504
447,54.2545204162598
448,49.9920959472656
449,55.6585540771484
450,49.6392250061035
451,52.5020980834961
452,55.5061874389648
453,55.2527389526367
454,48.445915222168
455,56.5227813720703
456,52.0815887451172
457,48.6800422668457
458,57.431755065918
459,54.1093597412109
460,56.0550155639649
461,53.7464828491211
462,55.5859909057617
463,56.2066917419434
464,51.3177604675293
465,51.5360336303711
466,57.1338729858398
467,56.4391784667969
468,50.3043518066406
469,52.9368362426758
470,51.6974563598633
471,55.4232177734375
472,54.2461853027344
473,50.6465530395508
474,57.930793762207
475,48.6142425537109
476,55.5902633666992
477,53.79541015625
478,52.8834495544434
479,50.1044235229492
480,53.9455032348633
481,55.3064460754395
482,57.4495162963867
483,53.1331367492676
484,55.0330352783203
485,55.8110427856445
486,54.680908203125
487,54.0643539428711
488,52.6552429199219
489,52.8151779174805
490,56.4850006103516
491,51.8994750976563
492,55.9413146972656
493,51.7212829589844
494,57.3307113647461
495,57.0869445800781
496,49.6146697998047
497,56.7710723876953
498,52.5873260498047
499,56.1108551025391
500,52.8969573974609
501,52.5494194030762
502,53.9541130065918
503,51.7495803833008
504,48.3154029846191
505,52.7364044189453
506,52.7206573486328
507,49.5240097045898
508,50.4489135742188
509,54.3802337646484
510,55.3712043762207
511,48.6961059570313
512,50.5013580322266
513,48.7478561401367
514,52.6247901916504
515,46.6513633728027
516,54.223201751709
517,56.0075416564941
518,56.8173294067383
519,55.5934104919434
520,53.0565299987793
521,52.7249374389649
522,48.5178833007813
523,50.0524826049805
524,54.139820098877
525,55.9804649353027
526,56.5913314819336
527,56.1633949279785
528,55.635986328125
529,50.0224227905273
530,54.1553955078125
531,53.3604354858398
532,52.6054153442383
533,51.4077911376953
534,54.4751319885254
535,52.3873252868652
536,54.8361549377441
537,56.3535804748535
538,56.3406105041504
539,54.7760925292969
540,51.7032318115234
541,54.6213912963867
542,54.1404762268066
543,50.3068695068359
544,52.0109176635742
545,55.5014038085938
546,52.5500602722168
547,54.6791839599609
548,55.052619934082
549,55.6857223510742
550,53.1626853942871
551,54.9922523498535
552,56.3136863708496
553,52.0747680664063
554,54.0615043640137
555,54.9275321960449
556,55.372730255127
557,54.8670692443848
558,49.5935554504395
559,55.6499710083008
560,52.5671920776367
561,54.7137298583984
562,53.3632583618164
563,55.3625602722168
564,57.2344703674316
565,56.0154991149902
566,55.2896118164063
567,55.3519134521484
568,54.4925079345703
569,52.8151626586914
570,52.106559753418
571,51.4176750183106
572,49.2740478515625
573,48.3634376525879
574,52.8266944885254
575,54.8637084960938
576,54.2479591369629
577,52.6783828735352
578,53.9800872802734
579,54.214786529541
580,55.4816360473633
581,50.2769813537598
582,54.5768966674805
583,55.1492767333984
584,56.7072296142578
585,53.440299987793
586,55.694637298584
587,56.7939071655273
588,56.7726821899414
589,53.9604759216309
590,57.6792373657227
591,56.0878257751465
592,52.6862182617188
593,52.3855590820313
594,57.0960350036621
595,54.4988250732422
596,52.9447860717773
597,46.8901672363281
598,52.8884010314941
599,57.1559066772461
600,51.7968673706055
601,54.6489181518555
602,52.9255599975586
603,56.7065124511719
604,54.7517700195313
605,53.8958282470703
606,54.1732406616211
607,57.6567764282227
608,53.6839599609375
609,51.6389617919922
610,52.7283973693848
611,53.0834579467773
612,54.2646408081055
613,54.9068984985352
614,53.4019279479981
615,56.8932685852051
616,56.2484970092774
617,51.5209465026855
618,51.5904121398926
619,51.9026641845703
620,51.7520904541016
621,55.772087097168
622,48.3784408569336
623,57.5479469299316
624,52.1132354736328
625,53.7731590270996
626,54.193187713623
627,54.9416542053223
628,52.5800170898438
629,49.2039451599121
630,55.9272918701172
631,56.1752548217774
632,50.5168876647949
633,52.9673309326172
634,51.7277755737305
635,54.3336334228516
636,53.9310417175293
637,54.9478607177734
638,54.0388946533203
639,52.0134811401367
640,56.5426330566406
641,51.9791717529297
642,53.2373809814453
643,50.1093215942383
644,48.4408988952637
645,50.0981826782227
646,56.9200057983398
647,53.9801254272461
648,52.054084777832
649,47.4441337585449
650,51.2943267822266
651,55.3797798156738
652,55.8291702270508
653,55.481517791748
654,50.3413619995117
655,55.2790222167969
656,51.7655906677246
657,50.766357421875
658,56.4449691772461
659,55.7850341796875
660,55.1952133178711
661,53.2200889587402
662,56.16650390625
663,55.4079360961914
664,54.8559799194336
665,52.9523010253906
666,57.6097984313965
667,54.2770957946777
668,52.5811309814453
669,49.0742988586426
670,51.8665313720703
671,52.5978240966797
672,49.7244644165039
673,54.9470367431641
674,55.8049011230469
675,56.3268661499023
676,54.7905044555664
677,50.7067489624023
678,53.6296157836914
679,51.1225395202637
680,51.7017517089844
681,54.6855239868164
682,55.2318458557129
683,54.4484024047852
684,53.4972114562988
685,52.6091156005859
686,54.8771743774414
687,56.4277687072754
688,57.0853805541992
689,57.5767288208008
690,54.4409942626953
691,53.4743804931641
692,50.1389083862305
693,55.3354911804199
694,53.1932754516602
695,51.827823638916
696,56.2979354858399
697,55.6398696899414
698,53.1394996643066
699,54.3945007324219
700,54.8804550170898
701,54.9490509033203
702,54.9852027893066
703,52.6985702514648
704,52.9535179138184
705,47.5219345092773
706,56.6289520263672
707,53.981803894043
708,55.789924621582
709,56.1096725463867
710,54.5283279418945
711,51.8131942749023
712,52.3149681091309
713,53.0702285766602
714,50.9516448974609
715,55.3890380859375
716,56.4544525146484
717,52.9938011169434
718,52.8606338500977
719,54.8174629211426
720,48.2795104980469
721,58.204216003418
722,48.6098251342773
723,53.2172164916992
724,48.8888168334961
725,47.0065078735352
726,49.8497085571289
727,55.7708892822266
728,58.6863021850586
729,53.8943939208984
730,54.4653358459473
731,55.034423828125
732,54.0448265075684
733,49.940242767334
734,53.878288269043
735,56.036003112793
736,53.4498901367188
737,57.68798828125
738,57.1305313110352
739,52.9956436157227
740,49.7788543701172
741,55.8387145996094
742,53.4323539733887
743,55.3032989501953
744,54.0700454711914
745,45.0064239501953
746,54.577766418457
747,46.8949546813965
748,54.2333068847656
749,52.0417175292969
750,47.1199340820313
751,53.8751602172852
752,50.546932220459
753,54.1310729980469
754,54.8517608642578
755,52.9196548461914
756,55.2388229370117
757,54.0956878662109
758,51.4412803649902
759,51.2774505615234
760,54.8676071166992
761,53.0239715576172
762,54.5206031799316
763,50.1634483337402
764,50.3435249328613
765,51.2057113647461
766,51.6936340332031
767,55.9790191650391
768,56.7901496887207
769,56.384391784668
770,54.6991577148438
771,58.1254196166992
772,54.5903434753418
773,56.0902938842773
774,51.7697982788086
775,51.840274810791
776,52.7855682373047
777,54.8386383056641
778,48.5177383422852
779,52.5011253356934
780,56.2665061950684
781,52.6242027282715
782,55.9258918762207
783,53.0144500732422
784,54.7483139038086
785,43.0410766601563
786,56.0827560424805
787,53.3515701293945
788,54.3781661987305
789,56.268985748291
790,52.6483192443848
791,54.6629867553711
792,51.735969543457
793,56.1543006896973
794,52.7428970336914
795,52.0073356628418
796,51.6202659606934
797,55.3928108215332
798,51.6665344238281
799,56.275089263916
800,50.392333984375
801,55.2711334228516
802,54.312629699707
803,52.963996887207
804,56.7226028442383
805,56.968635559082
806,55.1928329467773
807,57.4134902954102
808,50.6253509521484
809,56.6783866882324
810,51.4063911437988
811,55.2556228637695
812,55.6104507446289
813,54.0431022644043
814,55.7703170776367
815,55.1960754394531
816,54.7626571655273
817,55.1218566894531
818,46.7625579833984
819,51.5074119567871
820,52.7920455932617
821,53.8059921264648
822,52.634880065918
823,53.1494979858398
824,52.6504898071289
825,54.6585998535156
826,53.9255218505859
827,55.134391784668
828,48.6567611694336
829,56.7643051147461
830,55.9029769897461
831,50.3335876464844
832,53.7836990356445
833,53.3343315124512
834,50.2768630981445
835,56.6676635742188
836,53.7088394165039
837,51.7479515075684
838,57.3504753112793
839,53.2749290466309
840,54.4473037719727
841,54.6905288696289
842,51.4399299621582
843,55.0368309020996
844,53.0084457397461
845,54.8044967651367
846,57.7282752990723
847,56.097053527832
848,48.4844169616699
849,52.9137191772461
850,51.4189529418945
851,55.9997787475586
852,56.4803886413574
853,55.3089332580566
854,55.1189804077148
855,56.9490623474121
856,52.196044921875
857,47.1243133544922
858,55.2556343078613
859,51.8239898681641
860,56.3542556762695
861,51.4589500427246
862,55.2578430175781
863,48.0844497680664
864,55.9546661376953
865,54.2495269775391
866,55.7681121826172
867,55.4431381225586
868,56.9342346191406
869,56.1957473754883
870,53.3384819030762
871,51.8696708679199
872,55.3156623840332
873,56.0783615112305
874,58.2119827270508
875,56.4939193725586
876,57.2482833862305
877,56.5231742858887
878,53.6736755371094
879,51.9740982055664
880,56.2230949401855
881,56.0668258666992
882,53.9878425598145
883,52.8217544555664
884,53.2581100463867
885,48.8499908447266
886,54.7193756103516
887,51.8005599975586
888,50.7087135314941
889,47.2537841796875
890,56.6563186645508
891,54.544807434082
892,53.0269165039063
893,55.7154579162598
894,56.50048828125
895,52.8633308410645
896,51.3258438110352
897,56.1861801147461
898,54.9040260314941
899,51.0103530883789
900,56.5468368530273
901,55.5322265625
902,56.4579887390137
903,51.6921920776367
904,50.0761756896973
905,50.5456275939941
906,54.9521102905274
907,54.754093170166
908,52.7223968505859
909,50.336727142334
910,58.1120910644531
911,50.1683197021484
912,45.3775787353516
913,54.5786743164063
914,50.907470703125
915,55.5810394287109
916,48.5593719482422
917,51.3798637390137
918,55.1517333984375
919,54.8106575012207
920,50.4383888244629
921,57.0560913085938
922,55.9376182556152
923,55.6774826049805
924,56.1122550964356
925,44.9365425109863
926,54.3339080810547
927,50.5676078796387
928,54.5398483276367
929,50.43310546875
930,53.9293823242187
931,55.6589736938477
932,57.1452293395996
933,46.9860916137695
934,56.1932220458984
935,54.8335914611816
936,55.0872802734375
937,57.4131660461426
938,56.4064445495606
939,57.0604248046875
940,54.306640625
941,55.7557716369629
942,54.6338768005371
943,56.2920684814453
944,47.2117614746094
945,57.1055030822754
946,52.2280807495117
947,45.2223625183106
948,48.5150146484375
949,48.4524192810059
950,51.2946014404297
951,56.6696968078613
952,55.7663650512695
953,52.7214126586914
954,55.1232948303223
955,55.4184303283691
956,51.2304992675781
957,56.4572525024414
958,52.896125793457
959,55.6761322021484
960,53.2134246826172
961,51.6164245605469
962,53.1714019775391
963,48.6008415222168
964,53.3636322021484
965,53.8415412902832
966,57.4985466003418
967,56.0255889892578
968,54.9223709106445
969,52.7574310302734
970,49.8797988891602
971,53.7827301025391
972,55.735481262207
973,55.4284934997559
974,53.4787750244141
975,56.1457901000977
976,53.3831100463867
977,52.6415596008301
978,53.5332412719727
979,55.1722297668457
980,53.6860122680664
981,53.5654602050781
982,52.8698196411133
983,55.8984680175781
984,55.2941818237305
985,55.5311660766602
986,48.682373046875
987,53.9940643310547
988,50.7355575561523
989,56.7189025878906
990,46.8095283508301
991,57.0383987426758
992,54.8583717346191
993,52.9562034606934
994,56.4435577392578
995,56.1955299377441
996,52.5908470153809
997,54.034294128418
998,43.4740943908691
999,51.5772933959961
1000,57.2803955078125
1001,50.2399063110352
1002,55.4022750854492
1003,56.0747833251953
1004,55.1092834472656
1005,56.2076683044434
1006,54.5216445922852
1007,50.5518264770508
1008,50.5192565917969
1009,51.6023788452148
1010,56.0482559204102
1011,52.8764762878418
1012,53.9096069335938
1013,54.6163215637207
1014,53.4218482971191
1015,50.5431518554687
1016,50.6761016845703
1017,55.430419921875
1018,54.5300369262695
1019,56.2705459594727
1020,56.0117530822754
1021,54.8344879150391
1022,56.8949241638184
1023,54.1059532165527
1024,53.8836936950684
1025,54.5539779663086
1026,54.2492218017578
1027,51.6178283691406
1028,52.544075012207
1029,54.767333984375
1030,54.7932548522949
1031,57.1629943847656
1032,52.5020904541016
1033,55.6348762512207
1034,50.1745262145996
1035,51.6010284423828
1036,54.9125747680664
1037,48.6313781738281
1038,56.7291297912598
1039,55.7011337280273
1040,50.065975189209
1041,53.8334884643555
1042,57.0949859619141
1043,51.4209823608398
1044,54.3624114990234
1045,56.3342361450195
1046,56.2214469909668
1047,54.7841186523438
1048,47.0176696777344
1049,56.5976104736328
1050,56.1874008178711
1051,53.0078353881836
1052,55.4395713806152
1053,51.6277809143066
1054,55.6839599609375
1055,53.8652954101562
1056,50.5986175537109
1057,53.7800598144531
1058,46.9185333251953
1059,55.8861541748047
1060,52.8376235961914
1061,53.8194389343262
1062,56.4567565917969
1063,53.8974685668945
1064,54.659294128418
1065,48.6814651489258
1066,57.6498413085938
1067,50.3065757751465
1068,56.5307731628418
1069,51.5481567382813
1070,54.7425918579102
1071,56.0865364074707
1072,54.0767135620117
1073,52.1871719360352
1074,52.8876495361328
1075,56.6557273864746
1076,50.3592948913574
1077,54.1728363037109
1078,55.3515167236328
1079,53.8660659790039
1080,53.0610466003418
1081,55.6652603149414
1082,51.3589591979981
1083,56.2277679443359
1084,58.5149612426758
1085,55.7601509094238
1086,52.7478942871094
1087,52.7053451538086
1088,57.9596710205078
1089,50.2867240905762
1090,50.3555450439453
1091,53.0866317749023
1092,55.5601577758789
1093,52.662540435791
1094,55.0263366699219
1095,54.5947952270508
1096,53.1775932312012
1097,53.0449066162109
1098,54.8065185546875
1099,53.4907760620117
1100,56.7268104553223
1101,54.8267402648926
1102,54.7512321472168
1103,56.1897048950195
1104,54.1000633239746
1105,54.8137130737305
1106,56.5132331848145
1107,54.7458877563477
1108,52.7962303161621
1109,53.7855758666992
1110,57.9211196899414
1111,57.2135467529297
1112,52.567268371582
1113,51.1975059509277
1114,52.8845329284668
1115,54.9241027832031
1116,52.7430877685547
1117,52.8275451660156
1118,52.1130409240723
1119,55.5037803649902
1120,55.003791809082
1121,56.310718536377
1122,53.9475708007813
1123,54.5444412231445
1124,57.01611328125
1125,56.6922378540039
1126,52.6909484863281
1127,54.5496368408203
1128,54.6283721923828
1129,51.7723503112793
1130,54.609073638916
1131,57.2760543823242
1132,53.2788238525391
1133,58.610725402832
1134,53.9988250732422
1135,55.5444717407227
1136,55.9750595092774
1137,52.052360534668
1138,55.2125701904297
1139,52.9867553710938
1140,52.6764602661133
1141,50.7079086303711
1142,50.7831420898438
1143,49.4326782226563
1144,40.8027038574219
1145,55.9171867370606
1146,57.4814300537109
1147,54.7970314025879
1148,52.6127014160156
1149,55.0606880187988
1150,50.3135833740234
1151,55.9111175537109
1152,52.0608291625977
1153,55.2233619689941
1154,46.9746322631836
1155,54.3856048583984
1156,52.2927665710449
1157,54.4878845214844
1158,54.0739212036133
1159,49.8569030761719
1160,51.3888092041016
1161,56.3529434204102
1162,53.8921203613281
1163,56.2817764282227
1164,53.2882919311524
1165,54.7866897583008
1166,51.9516258239746
1167,50.3399353027344
1168,47.3039703369141
1169,58.3718376159668
1170,53.6609840393066
1171,52.7542572021484
1172,55.5343246459961
1173,53.8962097167969
1174,54.2807655334473
1175,56.7426223754883
1176,53.7191772460938
1177,50.0139427185059
1178,55.1317291259766
1179,52.032585144043
1180,51.8229064941406
1181,54.2187728881836
1182,54.8111572265625
1183,49.9860191345215
1184,53.8505477905273
1185,57.5954475402832
1186,57.7219314575195
1187,52.7680053710938
1188,53.7117004394531
1189,55.6253356933594
1190,55.7567710876465
1191,52.114990234375
1192,54.540168762207
1193,53.3534774780273
1194,52.0293197631836
1195,54.8900032043457
1196,54.7665405273438
1197,55.8889541625977
1198,56.1996078491211
1199,55.7897491455078
1200,51.5472679138184
1201,51.7453079223633
1202,56.0009765625
1203,55.4675140380859
1204,47.2059860229492
1205,53.7428512573242
1206,56.1708755493164
1207,52.4408836364746
1208,51.5064239501953
1209,53.5029296875
1210,52.3289642333984
1211,52.7348709106445
1212,52.7560691833496
1213,52.1096343994141
1214,54.4972229003906
1215,55.6453628540039
1216,54.876708984375
1217,55.7550621032715
1218,55.0931854248047
1219,54.4037208557129
1220,55.3560752868652
1221,57.5398406982422
1222,53.7649230957031
1223,56.7495040893555
1224,58.1723327636719
1225,55.2120399475098
1226,51.7158737182617
1227,56.2577438354492
1228,43.0734214782715
1229,56.2197761535645
1230,49.0722389221191
1231,52.4362640380859
1232,54.7854919433594
1233,52.7324600219727
1234,56.5744094848633
1235,54.462272644043
1236,55.3935241699219
1237,57.1198272705078
1238,54.2684936523438
1239,52.781867980957
1240,56.5728607177734
1241,53.2815971374512
1242,48.689323425293
1243,48.2421722412109
1244,50.4949150085449
1245,50.4885559082031
1246,56.2348480224609
1247,51.1455917358398
1248,57.0600700378418
1249,51.1964073181152
1250,55.2633819580078
1251,51.4250793457031
1252,48.8518028259277
1253,53.0708160400391
1254,52.75927734375
1255,55.3910217285156
1256,54.3201370239258
1257,54.7929573059082
1258,50.2791976928711
1259,50.3783874511719
1260,53.2716522216797
1261,50.6481323242187
1262,54.1112365722656
1263,56.7861709594727
1264,54.2394256591797
1265,55.8102645874024
1266,52.2235946655273
1267,55.5192184448242
1268,54.9180221557617
1269,54.660774230957
1270,56.8638076782227
1271,53.1405563354492
1272,51.9655914306641
1273,55.1230316162109
1274,49.99365234375
1275,56.7104530334473
1276,51.5781936645508
1277,54.2295684814453
1278,54.5822372436524
1279,54.7447090148926
1280,56.6205825805664
1281,51.3137893676758
1282,56.2588653564453
1283,52.0246276855469
1284,55.6721076965332
1285,50.1837158203125
1286,57.0223197937012
1287,56.7544326782227
1288,58.2375297546387
1289,55.7353668212891
1290,53.2368202209473
1291,55.4529113769531
1292,46.4833602905273
1293,55.5554275512695
1294,50.7767868041992
1295,49.1315002441406
1296,48.9999389648438
1297,52.0695190429688
1298,56.8604507446289
1299,53.4248275756836
1300,55.2340202331543
1301,54.7132034301758
1302,56.5104331970215
1303,51.9406280517578
1304,51.9155158996582
1305,55.3350448608398
1306,54.5900192260742
1307,53.727783203125
1308,54.3450736999512
1309,55.2184104919434
1310,55.9370498657227
1311,54.0489082336426
1312,56.9672546386719
1313,53.445613861084
1314,53.4340591430664
1315,52.9330024719238
1316,55.2483367919922
1317,56.0175819396973
1318,56.0735931396484
1319,56.7299270629883
1320,51.9572334289551
1321,57.0224685668945
1322,52.9023475646973
1323,51.8888244628906
1324,49.8070793151855
1325,53.7301292419434
1326,54.4963455200195
1327,56.6905555725098
1328,43.3769760131836
1329,57.3233757019043
1330,55.6576309204102
1331,56.8124542236328
1332,55.4644393920898
1333,55.4852447509766
1334,54.9769020080566
1335,55.8952102661133
1336,52.7483596801758
1337,50.1089096069336
1338,51.5577011108398
1339,52.9806175231934
1340,52.635498046875
1341,50.4199829101563
1342,52.3009834289551
1343,50.4813995361328
1344,54.0422744750977
1345,54.6553688049316
1346,54.8075866699219
1347,53.0678482055664
1348,54.9272918701172
1349,53.4076347351074
1350,54.1061668395996
1351,57.2577133178711
1352,54.7403335571289
1353,47.4300804138184
1354,56.039436340332
1355,52.8654747009277
1356,54.1306838989258
1357,48.4720802307129
1358,55.3148803710937
1359,54.4435844421387
1360,50.7457122802734
1361,53.7734832763672
1362,48.6448516845703
1363,56.3367767333984
1364,53.9407386779785
1365,54.2929153442383
1366,50.072696685791
1367,56.8549270629883
1368,52.5688285827637
1369,53.8223724365234
1370,50.3524398803711
1371,50.088996887207
1372,55.1990852355957
